"word","rt","acc","wordLength","realpseudo","wordList","stimOrder","stimBlock","subj"
"benon",1.051215,1,5,"pseudo","B",173,3,149
"clomify",0.70027,1,7,"pseudo","B",174,3,149
"come",0.485145,1,4,"real","B",175,3,149
"bove",0.767335,0,4,"pseudo","B",176,3,149
"accustomed",0.75292,1,10,"real","B",177,3,149
"hammer",0.633845,1,6,"real","B",178,3,149
"roder",1.2425,1,5,"pseudo","B",179,3,149
"besime",0.74064,1,6,"pseudo","B",180,3,149
"insows",0.83574,1,6,"pseudo","B",181,3,149
"light",0.513435,1,5,"real","B",182,3,149
"teacher",0.618635,1,7,"real","B",183,3,149
"famous",0.76692,1,6,"real","B",184,3,149
"sain",0.881595,1,4,"pseudo","B",185,3,149
"bangs",1.07512,0,5,"real","B",186,3,149
"guarantee",1.634145,0,9,"real","B",187,3,149
"fite",1.391895,0,4,"pseudo","B",188,3,149
"shring",1.95173,0,6,"pseudo","B",189,3,149
"nuf",1.55343,0,3,"pseudo","B",190,3,149
"mout",0.900605,1,4,"pseudo","B",191,3,149
"imeyits",0.83938,1,7,"pseudo","B",192,3,149
"doubtful",1.4868,0,8,"real","B",193,3,149
"bathroom",1.511685,1,8,"real","B",194,3,149
"cotplicant",1.16841,1,10,"pseudo","B",195,3,149
"building",0.834885,0,8,"real","B",196,3,149
"unger",2.2622,1,5,"pseudo","B",197,3,149
"pledge",1.623215,0,6,"real","B",198,3,149
"truck",0.753615,1,5,"real","B",199,3,149
"animal",0.792715,1,6,"real","B",200,3,149
"complase",2.029355,1,8,"pseudo","B",201,3,149
"ase",1.28781,1,3,"pseudo","B",202,3,149
"peace",1.12885,1,5,"real","B",203,3,149
"yos",0.83277,1,3,"pseudo","B",204,3,149
"dolc",0.749075,1,4,"pseudo","B",205,3,149
"speveal",0.841995,0,7,"pseudo","B",206,3,149
"toy",1.205075,1,3,"real","B",207,3,149
"give",0.80202,1,4,"real","B",208,3,149
"number",1.0527,1,6,"real","B",209,3,149
"ot",1.31036,1,2,"pseudo","B",210,3,149
"brush",1.836195,1,5,"real","B",211,3,149
"moon",0.63475,1,4,"real","B",212,3,149
"went",0.668285,1,4,"real","B",213,3,149
"plane",0.651355,1,5,"real","B",214,3,149
"lant",1.03557,1,4,"pseudo","B",215,3,149
"destrifs",1.269205,1,8,"pseudo","B",216,3,149
"jewel",1.24633,1,5,"real","B",217,3,149
"long",0.80394,1,4,"real","B",218,3,149
"circus",0.65642,0,6,"real","B",219,3,149
"cold",0.932635,1,4,"real","B",220,3,149
"shink",0.682395,0,5,"pseudo","B",221,3,149
"flankfopper",1.4691,1,11,"pseudo","B",222,3,149
"spu",1.092355,1,3,"pseudo","B",223,3,149
"charks",2.589385,0,6,"pseudo","B",224,3,149
"time",1.00879,1,4,"real","B",225,3,149
"wood",0.7089,1,4,"real","B",226,3,149
"budget",2.167685,1,6,"real","B",227,3,149
"business",1.36185,1,8,"real","B",228,3,149
"baafness",0.943685,1,8,"pseudo","B",229,3,149
"great",2.47092,1,5,"real","B",230,3,149
"mich",1.18945,1,4,"pseudo","B",231,3,149
"jixel",0.901305,1,5,"pseudo","B",232,3,149
"ypla",0.66655,1,4,"pseudo","B",233,3,149
"understand",0.549495,1,10,"real","B",234,3,149
"pencil",0.595865,1,6,"real","B",235,3,149
"tried",0.701135,1,5,"real","B",236,3,149
"throomba",0.64155,1,8,"pseudo","B",237,3,149
"plays",0.9572,1,5,"real","B",238,3,149
"left",0.787775,1,4,"real","B",239,3,149
"ge",0.68864,1,2,"pseudo","B",240,3,149
"mannanency",0.937115,1,10,"pseudo","B",241,3,149
"mun",0.85553,1,3,"pseudo","B",242,3,149
"ablood",0.851975,1,6,"pseudo","B",243,3,149
"mader",1.01936,0,5,"pseudo","B",244,3,149
"into",0.78554,1,4,"real","B",245,3,149
"fun",0.73932,1,3,"real","B",246,3,149
"natural",0.874015,1,7,"real","B",247,3,149
"wase",0.947315,1,4,"pseudo","B",248,3,149
"germantia",0.841595,1,9,"pseudo","B",249,3,149
"farmer",0.901705,1,6,"real","B",250,3,149
"hu",0.784665,1,2,"pseudo","B",251,3,149
"chareet",1.85429,1,7,"pseudo","B",252,3,149
"streat",1.59992,0,6,"pseudo","A",1,1,150
"arsher",1.10783,1,6,"pseudo","A",2,1,150
"become",1.912635,1,6,"real","A",3,1,150
"without",0.947525,1,7,"real","A",4,1,150
"ggnoi",0.70859,1,5,"pseudo","A",5,1,150
"will",0.746885,1,4,"real","A",6,1,150
"from",0.757715,1,4,"real","A",7,1,150
"shine",1.23896,1,5,"real","A",8,1,150
"black",0.9412,0,5,"real","A",9,1,150
"night",0.771255,1,5,"real","A",10,1,150
"library",0.83276,0,7,"real","A",11,1,150
"uoy",0.799895,1,3,"pseudo","A",12,1,150
"nied",0.77219,1,4,"pseudo","A",13,1,150
"ginth",0.919525,1,5,"pseudo","A",14,1,150
"ancrusinishness",0.897945,1,15,"pseudo","A",15,1,150
"beeltisul",1.921425,0,9,"pseudo","A",16,1,150
"fattify",0.817975,1,7,"pseudo","A",17,1,150
"losh",0.66848,1,4,"pseudo","A",18,1,150
"leld",0.62984,1,4,"pseudo","A",19,1,150
"nulch",0.63209,1,5,"pseudo","A",20,1,150
"bads",1.56586,0,4,"pseudo","A",21,1,150
"mystery",0.771365,0,7,"real","A",22,1,150
"trood",0.88146,1,5,"pseudo","A",23,1,150
"dryer",2.132335,1,5,"real","A",24,1,150
"describe",0.701445,0,8,"real","A",25,1,150
"bulbet",0.866965,1,6,"pseudo","A",26,1,150
"miss",3.848325,0,4,"real","A",27,1,150
"tis",0.766895,1,3,"pseudo","A",28,1,150
"strosh",1.00081,0,6,"pseudo","A",29,1,150
"brought",0.708985,0,7,"real","A",30,1,150
"sit",1.073375,1,3,"real","A",31,1,150
"liberty",1.01504,1,7,"real","A",32,1,150
"ip",0.671805,1,2,"pseudo","A",33,1,150
"resolve",2.52971,0,7,"real","A",34,1,150
"testify",1.23698,1,7,"real","A",35,1,150
"cibsus",0.754555,1,6,"pseudo","A",36,1,150
"purchase",0.75836,0,8,"real","A",37,1,150
"nop",1.376865,1,3,"pseudo","A",38,1,150
"cuppom",0.817635,1,6,"pseudo","A",39,1,150
"groon",1.07028,1,5,"pseudo","A",40,1,150
"answer",0.757565,1,6,"real","A",41,1,150
"stenil",0.656685,1,6,"pseudo","A",42,1,150
"invent",1.63415,1,6,"real","A",43,1,150
"slellen",1.01762,0,7,"pseudo","A",44,1,150
"sun",0.632445,1,3,"real","A",45,1,150
"whose",0.863825,1,5,"real","A",46,1,150
"we",0.665695,1,2,"real","A",47,1,150
"sudsage",0.629465,1,7,"pseudo","A",48,1,150
"wared",0.687845,0,5,"pseudo","A",49,1,150
"trull",0.785185,1,5,"pseudo","A",50,1,150
"fatter",2.35262,0,6,"real","A",51,1,150
"inni",0.716005,1,4,"pseudo","A",52,1,150
"hus",1.82507,1,3,"pseudo","A",53,1,150
"however",0.889695,1,7,"real","A",54,1,150
"waves",0.65287,1,5,"real","A",55,1,150
"ef",0.62314,1,2,"pseudo","A",56,1,150
"reverse",1.15135,0,7,"real","A",57,1,150
"them",0.54181,1,4,"real","A",58,1,150
"custom",2.00284,0,6,"real","A",59,1,150
"guess",0.742835,1,5,"real","A",60,1,150
"pickle",0.940625,1,6,"real","A",61,1,150
"arm",1.539055,1,3,"real","A",62,1,150
"bledge",0.649555,1,6,"pseudo","A",63,1,150
"sint",0.933645,1,4,"pseudo","A",64,1,150
"lunch",0.66581,1,5,"real","A",65,1,150
"elements",0.933345,1,8,"real","A",66,1,150
"best",0.547335,1,4,"real","A",67,1,150
"inside",1.508665,1,6,"real","A",68,1,150
"crit",0.682765,1,4,"pseudo","A",69,1,150
"fror",0.402295,0,4,"pseudo","A",70,1,150
"tfaer",0.80183,1,5,"pseudo","A",71,1,150
"ujst",0.668985,1,4,"pseudo","A",72,1,150
"telechinct",0.89227,1,10,"pseudo","A",73,1,150
"om",0.682195,1,2,"pseudo","A",74,1,150
"blans",1.952645,0,5,"pseudo","A",75,1,150
"back",0.924235,1,4,"real","A",76,1,150
"listen",0.718195,0,6,"real","A",77,1,150
"once",0.82439,1,4,"real","A",78,1,150
"coth",0.722795,1,4,"pseudo","A",79,1,150
"loms",0.652835,1,4,"pseudo","A",80,1,150
"telescoped",0.83346,0,10,"real","A",81,1,150
"play",0.45019,1,4,"real","A",82,1,150
"faster",0.61903,1,6,"real","A",83,1,150
"hust",0.806795,1,4,"pseudo","A",84,1,150
"sids",1.06927,0,4,"pseudo","B",85,2,150
"famous",0.679325,1,6,"real","B",86,2,150
"roder",0.633235,1,5,"pseudo","B",87,2,150
"time",0.613795,1,4,"real","B",88,2,150
"toy",0.81956,1,3,"real","B",89,2,150
"chareet",2.64688,1,7,"pseudo","B",90,2,150
"shring",0.83289,0,6,"pseudo","B",91,2,150
"hu",0.63495,1,2,"pseudo","B",92,2,150
"guarantee",1.032985,0,9,"real","B",93,2,150
"throomba",0.966735,1,8,"pseudo","B",94,2,150
"accustomed",0.70119,0,10,"real","B",95,2,150
"lant",0.9216,1,4,"pseudo","B",96,2,150
"wase",0.6319,0,4,"pseudo","B",97,2,150
"potent",0.713925,0,6,"real","B",98,2,150
"nuf",0.658425,1,3,"pseudo","B",99,2,150
"peace",0.58252,1,5,"real","B",100,2,150
"bangs",1.289595,0,5,"real","B",101,2,150
"mun",0.697285,1,3,"pseudo","B",102,2,150
"give",0.73321,1,4,"real","B",103,2,150
"speveal",0.739895,0,7,"pseudo","B",104,2,150
"clomify",0.57302,1,7,"pseudo","B",105,2,150
"great",0.9689,1,5,"real","B",106,2,150
"went",0.63326,1,4,"real","B",107,2,150
"light",0.7357,1,5,"real","B",108,2,150
"number",0.699305,1,6,"real","B",109,2,150
"germantia",1.003645,0,9,"pseudo","B",110,2,150
"ase",0.832615,1,3,"pseudo","B",111,2,150
"pledge",0.798175,0,6,"real","B",112,2,150
"cold",0.616625,1,4,"real","B",113,2,150
"mich",0.882465,0,4,"pseudo","B",114,2,150
"pencil",0.623215,0,6,"real","B",115,2,150
"flankfopper",0.72311,1,11,"pseudo","B",116,2,150
"bathroom",0.65665,1,8,"real","B",117,2,150
"understand",0.730975,1,10,"real","B",118,2,150
"asca",0.56529,1,4,"pseudo","B",119,2,150
"budget",0.73869,0,6,"real","B",120,2,150
"benon",0.719015,1,5,"pseudo","B",121,2,150
"long",0.4404,1,4,"real","B",122,2,150
"brush",0.4148,1,5,"real","B",123,2,150
"yos",0.63813,1,3,"pseudo","B",124,2,150
"plane",0.734605,1,5,"real","B",125,2,150
"mout",0.7715,1,4,"pseudo","B",126,2,150
"animal",0.932855,1,6,"real","B",127,2,150
"spu",0.598155,1,3,"pseudo","B",128,2,150
"dolc",0.61958,1,4,"pseudo","B",129,2,150
"left",0.600385,1,4,"real","B",130,2,150
"cotplicant",1.36824,0,10,"pseudo","B",131,2,150
"building",0.872235,1,8,"real","B",132,2,150
"mannanency",0.64878,1,10,"pseudo","B",133,2,150
"shink",0.624545,0,5,"pseudo","B",134,2,150
"jixel",0.482125,1,5,"pseudo","B",135,2,150
"truck",0.498105,1,5,"real","B",136,2,150
"come",0.798365,1,4,"real","B",137,2,150
"unger",0.574185,1,5,"pseudo","B",138,2,150
"plays",0.401605,1,5,"real","B",139,2,150
"ypla",0.554905,1,4,"pseudo","B",140,2,150
"hammer",0.789795,1,6,"real","B",141,2,150
"ge",0.359485,1,2,"pseudo","B",142,2,150
"doubtful",0.746895,1,8,"real","B",143,2,150
"fun",0.35009,0,3,"real","B",144,2,150
"street",0.760595,1,6,"real","B",145,2,150
"charks",0.96491,0,6,"pseudo","B",146,2,150
"circus",1.04768,0,6,"real","B",147,2,150
"business",0.733545,0,8,"real","B",148,2,150
"imeyits",0.781685,1,7,"pseudo","B",149,2,150
"fite",2.982585,1,4,"pseudo","B",150,2,150
"sain",0.69076,0,4,"pseudo","B",151,2,150
"besime",2.81795,1,6,"pseudo","B",152,2,150
"ablood",0.9273,1,6,"pseudo","B",153,2,150
"complase",0.839135,0,8,"pseudo","B",154,2,150
"insows",0.63,1,6,"pseudo","B",155,2,150
"jewel",0.66577,0,5,"real","B",156,2,150
"bove",0.73435,1,4,"pseudo","B",157,2,150
"natural",0.85476,1,7,"real","B",158,2,150
"moon",0.671965,1,4,"real","B",159,2,150
"wood",0.613345,1,4,"real","B",160,2,150
"teacher",0.62106,1,7,"real","B",161,2,150
"ot",0.59439,1,2,"pseudo","B",162,2,150
"mader",0.78148,0,5,"pseudo","B",163,2,150
"tried",1.14096,1,5,"real","B",164,2,150
"into",0.62383,1,4,"real","B",165,2,150
"farmer",0.67561,1,6,"real","B",166,2,150
"destrifs",0.73411,0,8,"pseudo","B",167,2,150
"baafness",0.75176,1,8,"pseudo","B",168,2,150
"spy",1.10184,1,3,"real","C",169,3,150
"che",0.553765,1,3,"pseudo","C",170,3,150
"freat",0.43378,0,5,"pseudo","C",171,3,150
"pretty",0.512875,1,6,"real","C",172,3,150
"overwhelm",0.566435,0,9,"real","C",173,3,150
"albust",0.682585,1,6,"pseudo","C",174,3,150
"alk",0.58671,1,3,"pseudo","C",175,3,150
"fafever",0.621545,0,7,"pseudo","C",176,3,150
"candy",0.748935,1,5,"real","C",177,3,150
"distance",1.00803,1,8,"real","C",178,3,150
"pealt",0.65335,1,5,"pseudo","C",179,3,150
"swane",0.7176,1,5,"pseudo","C",180,3,150
"slace",1.169,0,5,"pseudo","C",181,3,150
"money",0.768765,1,5,"real","C",182,3,150
"woft",0.522245,0,4,"pseudo","C",183,3,150
"hello",0.663855,1,5,"real","C",184,3,150
"complete",0.847265,1,8,"real","C",185,3,150
"rebosks",0.865655,1,7,"pseudo","C",186,3,150
"brubs",0.756025,0,5,"pseudo","C",187,3,150
"naw",0.667165,1,3,"pseudo","C",188,3,150
"name",0.65018,1,4,"real","C",189,3,150
"khtna",0.53937,1,5,"pseudo","C",190,3,150
"drustion",1.11965,0,8,"pseudo","C",191,3,150
"garment",0.639335,0,7,"real","C",192,3,150
"begin",0.99653,1,5,"real","C",193,3,150
"question",0.95768,0,8,"real","C",194,3,150
"hot",0.76653,1,3,"real","C",195,3,150
"cas",0.954265,0,3,"pseudo","C",196,3,150
"guoys",0.76946,1,5,"pseudo","C",197,3,150
"runey",1.248835,1,5,"pseudo","C",198,3,150
"qualify",1.06526,0,7,"real","C",199,3,150
"fistory",0.87751,1,7,"pseudo","C",200,3,150
"snose",0.838915,1,5,"pseudo","C",201,3,150
"contain",0.9167,1,7,"real","C",202,3,150
"round",0.665335,1,5,"real","C",203,3,150
"sick",0.51544,1,4,"real","C",204,3,150
"rackle",0.87638,1,6,"pseudo","C",205,3,150
"morning",0.525075,1,7,"real","C",206,3,150
"molent",0.798905,1,6,"pseudo","C",207,3,150
"through",0.95278,1,7,"real","C",208,3,150
"collosks",1.110395,1,8,"pseudo","C",209,3,150
"grasshopper",1.158565,1,11,"real","C",210,3,150
"oban",1.76774,1,4,"pseudo","C",211,3,150
"loleh",0.6515,1,5,"pseudo","C",212,3,150
"hungry",0.75117,1,6,"real","C",213,3,150
"cok",0.91859,1,3,"pseudo","C",214,3,150
"appropriates",1.38295,1,12,"real","C",215,3,150
"hane",1.355125,1,4,"pseudo","C",216,3,150
"chance",3.70018,0,6,"real","C",217,3,150
"people",0.519165,1,6,"real","C",218,3,150
"gravel",0.765195,1,6,"real","C",219,3,150
"cotosks",0.80496,1,7,"pseudo","C",220,3,150
"utashing",0.837535,1,8,"pseudo","C",221,3,150
"him",0.95014,1,3,"real","C",222,3,150
"configuration",1.021085,1,13,"real","C",223,3,150
"short",0.68146,1,5,"real","C",224,3,150
"ap",0.73903,1,2,"pseudo","C",225,3,150
"banny",1.454105,1,5,"pseudo","C",226,3,150
"chanding",1.115465,1,8,"pseudo","C",227,3,150
"lame",1.13301,0,4,"real","C",228,3,150
"agreed",0.685855,0,6,"real","C",229,3,150
"open",0.74878,1,4,"real","C",230,3,150
"orn",0.78129,1,3,"pseudo","C",231,3,150
"garden",0.66616,1,6,"real","C",232,3,150
"duttery",0.60808,1,7,"pseudo","C",233,3,150
"investigate",0.8998,1,11,"real","C",234,3,150
"look",0.5495,0,4,"real","C",235,3,150
"dogo",2.056525,1,4,"pseudo","C",236,3,150
"compliment",0.917975,0,10,"real","C",237,3,150
"watch",0.7232,1,5,"real","C",238,3,150
"gurynh",0.57134,1,6,"pseudo","C",239,3,150
"history",0.825075,0,7,"real","C",240,3,150
"twew",0.83061,1,4,"pseudo","C",241,3,150
"imagine",0.74379,1,7,"real","C",242,3,150
"good",4.43812,0,4,"real","C",243,3,150
"daople",1.30283,1,6,"pseudo","C",244,3,150
"an",0.698755,1,2,"real","C",245,3,150
"scays",0.771495,1,5,"pseudo","C",246,3,150
"more",0.44774,1,4,"real","C",247,3,150
"pame",0.648845,1,4,"pseudo","C",248,3,150
"phlere",0.62144,1,6,"pseudo","C",249,3,150
"liffs",0.715625,1,5,"pseudo","C",250,3,150
"eamn",0.70253,1,4,"pseudo","C",251,3,150
"almost",0.76551,1,6,"real","C",252,3,150
"fror",2.09821,0,4,"pseudo","A",1,1,151
"tfaer",31.58237,1,5,"pseudo","A",2,1,151
"describe",1.75641,1,8,"real","A",3,1,151
"fatter",2.066405,0,6,"real","A",4,1,151
"become",1.463035,1,6,"real","A",5,1,151
"om",1.073315,1,2,"pseudo","A",6,1,151
"nied",0.83411,1,4,"pseudo","A",7,1,151
"play",0.763245,1,4,"real","A",8,1,151
"them",1.483155,1,4,"real","A",9,1,151
"crit",0.752425,1,4,"pseudo","A",10,1,151
"elements",4.0778,1,8,"real","A",11,1,151
"leld",1.82416,0,4,"pseudo","A",12,1,151
"dryer",3.556055,0,5,"real","A",13,1,151
"once",1.3216,1,4,"real","A",14,1,151
"sudsage",3.26023,1,7,"pseudo","A",15,1,151
"without",1.87161,1,7,"real","A",16,1,151
"testify",0.937995,0,7,"real","A",17,1,151
"ef",0.949735,1,2,"pseudo","A",18,1,151
"custom",1.07977,1,6,"real","A",19,1,151
"resolve",1.17154,1,7,"real","A",20,1,151
"bledge",0.95299,1,6,"pseudo","A",21,1,151
"loms",0.720455,0,4,"pseudo","A",22,1,151
"coth",0.56958,1,4,"pseudo","A",23,1,151
"brought",0.853725,1,7,"real","A",24,1,151
"losh",1.0344,0,4,"pseudo","A",25,1,151
"fattify",1.050795,1,7,"pseudo","A",26,1,151
"whose",1.21713,1,5,"real","A",27,1,151
"bads",1.982,0,4,"pseudo","A",28,1,151
"night",1.44977,1,5,"real","A",29,1,151
"sint",0.930515,0,4,"pseudo","A",30,1,151
"however",0.70333,0,7,"real","A",31,1,151
"hust",1.948255,0,4,"pseudo","A",32,1,151
"nop",0.96633,1,3,"pseudo","A",33,1,151
"bulbet",0.509755,1,6,"pseudo","A",34,1,151
"telescoped",0.31201,0,10,"real","A",35,1,151
"strosh",1.03267,0,6,"pseudo","A",36,1,151
"wared",0.81624,1,5,"pseudo","A",37,1,151
"trull",1.69584,0,5,"pseudo","A",38,1,151
"sit",3.46233,1,3,"real","A",39,1,151
"lunch",1.241645,1,5,"real","A",40,1,151
"stenil",10.69392,0,6,"pseudo","A",41,1,151
"ginth",0.45089,1,5,"pseudo","A",42,1,151
"liberty",2.143535,1,7,"real","A",43,1,151
"telechinct",0.388385,1,10,"pseudo","A",44,1,151
"sun",0.19744,1,3,"real","A",45,1,151
"answer",1.05579,1,6,"real","A",46,1,151
"purchase",0.58761,0,8,"real","A",47,1,151
"inni",0.53886,0,4,"pseudo","A",48,1,151
"faster",0.910205,1,6,"real","A",49,1,151
"beeltisul",0.426135,1,9,"pseudo","A",50,1,151
"black",0.33325,1,5,"real","A",51,1,151
"waves",0.323195,0,5,"real","A",52,1,151
"arm",0.483505,1,3,"real","A",53,1,151
"hus",0.577595,0,3,"pseudo","A",54,1,151
"pickle",0.45235,0,6,"real","A",55,1,151
"ggnoi",1.05214,1,5,"pseudo","A",56,1,151
"invent",1.13433,1,6,"real","A",57,1,151
"we",1.033695,1,2,"real","A",58,1,151
"shine",0.87323,1,5,"real","A",59,1,151
"uoy",0.934635,1,3,"pseudo","A",60,1,151
"reverse",2.10652,1,7,"real","A",61,1,151
"trood",2.551215,0,5,"pseudo","A",62,1,151
"ip",1.366675,1,2,"pseudo","A",63,1,151
"back",0.933275,1,4,"real","A",64,1,151
"cuppom",1.10156,0,6,"pseudo","A",65,1,151
"best",0.203965,0,4,"real","A",66,1,151
"blans",1.248555,1,5,"pseudo","A",67,1,151
"groon",1.269635,0,5,"pseudo","A",68,1,151
"listen",1.03468,1,6,"real","A",69,1,151
"inside",1.070645,1,6,"real","A",70,1,151
"streat",0.830325,0,6,"pseudo","A",71,1,151
"from",1.101655,0,4,"real","A",72,1,151
"miss",1.000685,1,4,"real","A",73,1,151
"nulch",1.064885,1,5,"pseudo","A",74,1,151
"mystery",1.45537,0,7,"real","A",75,1,151
"ancrusinishness",1.113185,0,15,"pseudo","A",76,1,151
"slellen",1.53563,0,7,"pseudo","A",77,1,151
"ujst",0.85295,1,4,"pseudo","A",78,1,151
"cibsus",0.704265,1,6,"pseudo","A",79,1,151
"guess",2.85191,1,5,"real","A",80,1,151
"library",1.236855,1,7,"real","A",81,1,151
"will",1.021715,1,4,"real","A",82,1,151
"arsher",0.89935,1,6,"pseudo","A",83,1,151
"tis",0.627075,0,3,"pseudo","A",84,1,151
"insows",1.56168,0,6,"pseudo","B",85,2,151
"mader",0.399085,1,5,"pseudo","B",86,2,151
"animal",0.33323,0,6,"real","B",87,2,151
"jewel",0.448115,1,5,"real","B",88,2,151
"lant",0.464665,0,4,"pseudo","B",89,2,151
"pledge",0.35677,1,6,"real","B",90,2,151
"cotplicant",0.54405,0,10,"pseudo","B",91,2,151
"imeyits",0.35854,0,7,"pseudo","B",92,2,151
"wood",0.263885,1,4,"real","B",93,2,151
"left",0.35362,0,4,"real","B",94,2,151
"come",0.601295,1,4,"real","B",95,2,151
"yos",0.465705,0,3,"pseudo","B",96,2,151
"fun",1.077275,1,3,"real","B",97,2,151
"ge",2.350425,1,2,"pseudo","B",98,2,151
"bathroom",1.803635,1,8,"real","B",99,2,151
"ypla",1.15034,1,4,"pseudo","B",100,2,151
"time",0.80527,1,4,"real","B",101,2,151
"shink",0.932635,1,5,"pseudo","B",102,2,151
"cold",0.87428,1,4,"real","B",103,2,151
"bove",1.572165,1,4,"pseudo","B",104,2,151
"teacher",0.99587,1,7,"real","B",105,2,151
"moon",1.08323,1,4,"real","B",106,2,151
"fite",0.93731,0,4,"pseudo","B",107,2,151
"number",1.953715,1,6,"real","B",108,2,151
"ase",1.20964,1,3,"pseudo","B",109,2,151
"mannanency",0.834125,1,10,"pseudo","B",110,2,151
"circus",0.820115,0,6,"real","B",111,2,151
"street",0.86666,1,6,"real","B",112,2,151
"charks",0.65198,0,6,"pseudo","B",113,2,151
"plays",1.101945,1,5,"real","B",114,2,151
"unger",1.586215,0,5,"pseudo","B",115,2,151
"flankfopper",0.80022,1,11,"pseudo","B",116,2,151
"light",0.68748,0,5,"real","B",117,2,151
"throomba",0.099735,0,8,"pseudo","B",118,2,151
"give",0.13621,1,4,"real","B",119,2,151
"long",0.18347,1,4,"real","B",120,2,151
"peace",0.2345,1,5,"real","B",121,2,151
"shring",0.18338,1,6,"pseudo","B",122,2,151
"chareet",0.01874,0,7,"pseudo","B",123,2,151
"sids",0.198645,1,4,"pseudo","B",124,2,151
"farmer",2.927295,0,6,"real","B",125,2,151
"besime",4.703575,1,6,"pseudo","B",126,2,151
"ablood",2.3638,1,6,"pseudo","B",127,2,151
"into",0.38505,1,4,"real","B",128,2,151
"dolc",0.83569,1,4,"pseudo","B",129,2,151
"great",1.11205,1,5,"real","B",130,2,151
"asca",0.75141,1,4,"pseudo","B",131,2,151
"wase",0.471,0,4,"pseudo","B",132,2,151
"building",0.62949,0,8,"real","B",133,2,151
"germantia",0.318065,0,9,"pseudo","B",134,2,151
"hu",0.392275,1,2,"pseudo","B",135,2,151
"nuf",0.36586,1,3,"pseudo","B",136,2,151
"mich",0.32513,1,4,"pseudo","B",137,2,151
"went",0.33262,0,4,"real","B",138,2,151
"roder",1.54975,1,5,"pseudo","B",139,2,151
"mout",0.925705,1,4,"pseudo","B",140,2,151
"hammer",0.47019,0,6,"real","B",141,2,151
"speveal",1.34783,0,7,"pseudo","B",142,2,151
"mun",0.371345,1,3,"pseudo","B",143,2,151
"guarantee",0.5989,0,9,"real","B",144,2,151
"jixel",0.0832,1,5,"pseudo","B",145,2,151
"baafness",0.11274,1,8,"pseudo","B",146,2,151
"truck",0.552845,0,5,"real","B",147,2,151
"natural",0.484435,0,7,"real","B",148,2,151
"clomify",0.718835,0,7,"pseudo","B",149,2,151
"sain",0.47923,1,4,"pseudo","B",150,2,151
"famous",0.98538,1,6,"real","B",151,2,151
"ot",0.56434,1,2,"pseudo","B",152,2,151
"budget",0.81367,1,6,"real","B",153,2,151
"destrifs",0.385045,1,8,"pseudo","B",154,2,151
"potent",0.324535,1,6,"real","B",155,2,151
"benon",7.16362,1,5,"pseudo","B",156,2,151
"brush",0.585275,1,5,"real","B",157,2,151
"business",0.41887,0,8,"real","B",158,2,151
"plane",0.37078,0,5,"real","B",159,2,151
"doubtful",0.352515,0,8,"real","B",160,2,151
"toy",0.387385,0,3,"real","B",161,2,151
"tried",0.33176,1,5,"real","B",162,2,151
"bangs",0.299015,1,5,"real","B",163,2,151
"pencil",0.28454,1,6,"real","B",164,2,151
"accustomed",0.282105,1,10,"real","B",165,2,151
"complase",0.406835,1,8,"pseudo","B",166,2,151
"understand",0.403955,1,10,"real","B",167,2,151
"spu",0.36754,1,3,"pseudo","B",168,2,151
"chance",1.77464,1,6,"real","C",169,3,151
"daople",0.665435,1,6,"pseudo","C",170,3,151
"woft",0.371305,0,4,"pseudo","C",171,3,151
"rebosks",0.568525,0,7,"pseudo","C",172,3,151
"pealt",0.354245,1,5,"pseudo","C",173,3,151
"freat",0.266095,1,5,"pseudo","C",174,3,151
"distance",0.319115,0,8,"real","C",175,3,151
"people",0.315485,1,6,"real","C",176,3,151
"banny",0.278725,0,5,"pseudo","C",177,3,151
"complete",0.43364,0,8,"real","C",178,3,151
"molent",1.21993,1,6,"pseudo","C",179,3,151
"snose",0.4331,0,5,"pseudo","C",180,3,151
"overwhelm",0.44783,0,9,"real","C",181,3,151
"guoys",0.318105,0,5,"pseudo","C",182,3,151
"collosks",0.201815,1,8,"pseudo","C",183,3,151
"ap",0.13695,1,2,"pseudo","C",184,3,151
"appropriates",0.329115,0,12,"real","C",185,3,151
