"","mse","info","sd","r.wj.1","r.wj.2","r.wj.3","min.wj","max.wj","mean.wj","length.diff","listnum"
"1",0.0020812622337597,6.89512539710219,4.53578314236743,0.847291879412856,0.836338421512425,0.848093047564374,0.836338421512425,0.848093047564374,0.843907782829885,5,"101"
"2",0.00278950415422279,6.90475618221997,4.67864133168398,0.873470711197028,0.840771959483114,0.877991704135478,0.840771959483114,0.877991704135478,0.86407812493854,7,"172"
"3",0.00318929382363383,6.90181535824395,4.6568032773057,0.859359863942527,0.854889818741789,0.85321480631717,0.85321480631717,0.859359863942527,0.855821496333829,5,"89"
"4",0.003264861627933,6.89794607636722,4.65434756275805,0.826832488321912,0.867006174985305,0.868657904851735,0.826832488321912,0.868657904851735,0.85416552271965,5,"107"
"5",0.00353963848454542,6.89763585737314,4.63445253732862,0.820377081840631,0.860587933453707,0.869891058935575,0.820377081840631,0.869891058935575,0.850285358076638,5,"150"
"6",0.00363720101752361,6.90713070037573,4.80830351089947,0.871550498302823,0.82733662685376,0.864197861718821,0.82733662685376,0.871550498302823,0.854361662291801,5,"173"
"7",0.00381295259055697,6.90312071133183,4.75900453898327,0.843540956030502,0.829670442710674,0.887086874413211,0.829670442710674,0.887086874413211,0.853432757718129,5,"97"
"8",0.0040867650532413,6.89971817297558,4.61082731566097,0.86871899538634,0.834621118826716,0.868892026418533,0.834621118826716,0.868892026418533,0.857410713543863,7,"176"
"9",0.00415648826459384,6.8988582821832,4.6881968294256,0.845449696272526,0.854438815652645,0.876522767073655,0.845449696272526,0.876522767073655,0.858803759666276,5,"75"
"10",0.00417920665809237,6.9048168912652,4.74924235238422,0.851022658892435,0.873146840726253,0.840996624526214,0.840996624526214,0.873146840726253,0.855055374714967,7,"125"
"11",0.00426474781694887,6.89851664465434,4.68494704481429,0.865264141814916,0.863466350324953,0.846013732097862,0.846013732097862,0.865264141814916,0.85824807474591,5,"182"
"12",0.00430874796249585,6.90589623065097,4.7596992170338,0.858566992969672,0.874160739505053,0.83951927704209,0.83951927704209,0.874160739505053,0.857415669838938,5,"186"
