"word","rt","acc","wordLength","realpseudo","subj"
"sheas",0.605085,1,5,"pseudo",54
"could",0.61945,1,5,"real",54
"molent",0.628865,1,6,"pseudo",54
"cowboy",0.52786,1,6,"real",54
"garbant",0.48421,1,7,"pseudo",54
"insows",0.620495,1,6,"pseudo",54
"moop",0.5525,1,4,"pseudo",54
"sould",0.56611,0,5,"pseudo",54
"morning",0.666765,1,7,"real",54
"loms",0.6123,1,4,"pseudo",54
"lost",0.512795,1,4,"real",54
"liffs",0.61986,1,5,"pseudo",54
"trood",0.6154,1,5,"pseudo",54
"lape",0.535175,1,4,"pseudo",54
"fine",0.551435,1,4,"real",54
"jump",0.730235,1,4,"real",54
"moon",0.43626,1,4,"real",54
"father",0.40093,1,6,"real",54
"new",0.482185,1,3,"real",54
"twew",0.507175,1,4,"pseudo",54
"cag",0.49309,1,3,"pseudo",54
"vlei",0.494365,1,4,"pseudo",54
"live",0.384195,0,4,"real",54
"tha",0.516795,1,3,"pseudo",54
"potent",1.29736,0,6,"real",54
"light",0.53085,1,5,"real",54
"na",0.51801,1,2,"pseudo",54
"lame",0.483205,1,4,"real",54
"of",0.40168,1,2,"real",54
"wread",0.37318,1,5,"pseudo",54
"brought",0.46751,0,7,"real",54
"clought",0.582985,1,7,"pseudo",54
"brubs",1.05125,1,5,"pseudo",54
"the",1.44979,1,3,"real",54
"accustomed",1.496615,1,10,"real",54
"knead",0.751645,1,5,"real",54
"pumer",0.70007,1,5,"pseudo",54
"fasees",0.56788,1,6,"pseudo",54
"short",0.438255,0,5,"real",54
"justice",0.53617,1,7,"real",54
"ot",0.67123,1,2,"pseudo",54
"then",0.58367,1,4,"real",54
"she",0.96186,1,3,"real",54
"air",0.68542,1,3,"real",54
"homogeneous",0.634515,1,11,"real",54
"totoseneian",0.61706,1,11,"pseudo",54
"power",0.689925,1,5,"real",54
"play",0.57264,1,4,"real",54
"must",0.46896,1,4,"real",54
"knew",0.46825,1,4,"real",54
"signal",0.467745,1,6,"real",54
"naw",0.58832,1,3,"pseudo",54
"med",0.4991,0,3,"pseudo",54
"sholt",0.668725,1,5,"pseudo",54
"rescets",0.569095,1,7,"pseudo",54
"germantia",1.2506,1,9,"pseudo",54
"snose",0.765085,1,5,"pseudo",54
"upending",0.86693,0,8,"real",54
"ablood",0.75257,1,6,"pseudo",54
"them",0.73455,1,4,"real",54
"beller",0.638805,1,6,"pseudo",54
"yes",0.477205,1,3,"real",54
"fave",0.849085,0,4,"pseudo",54
"sail",0.91579,1,4,"real",54
"thantboard",0.69572,1,10,"pseudo",54
"sain",0.87992,1,4,"pseudo",54
"bads",0.762195,0,4,"pseudo",54
"shotty",0.674885,0,6,"pseudo",54
"underchime",0.667145,0,10,"pseudo",54
"ap",0.545645,1,2,"pseudo",54
"whose",0.92067,1,5,"real",54
"permanency",0.66134,1,10,"real",54
"understand",0.49815,1,10,"real",54
"pop",0.77897,1,3,"real",54
"investigate",0.58847,1,11,"real",54
"dood",0.78395,1,4,"pseudo",54
"fast",0.500965,1,4,"real",54
"back",0.73281,1,4,"real",54
"sids",0.68291,1,4,"pseudo",54
"an",0.531945,0,2,"real",54
"wirtoul",0.622055,1,7,"pseudo",54
"overwhelm",0.68742,1,9,"real",54
"become",0.466795,1,6,"real",54
"dag",0.68538,1,3,"pseudo",54
"guarantee",0.69934,1,9,"real",54
"skateboard",0.82495,1,10,"real",54
"elements",0.495365,1,8,"real",54
"daople",0.556595,1,6,"pseudo",54
"hect",0.443555,1,4,"pseudo",54
"alipol",0.523955,1,6,"pseudo",54
"bulbet",0.545775,1,6,"pseudo",54
"woft",0.46128,1,4,"pseudo",54
"besime",0.58565,1,6,"pseudo",54
"spat",0.51529,0,4,"real",54
"asca",0.58504,1,4,"pseudo",54
"as",0.534545,0,2,"real",54
"great",0.56603,1,5,"real",54
"ther",0.637695,1,4,"pseudo",54
"gaian",0.770455,1,5,"pseudo",54
"bone",0.48457,1,4,"real",54
"work",0.590215,1,4,"real",54
"able",0.46815,1,4,"real",54
"grat",0.512245,1,4,"pseudo",54
"never",0.45099,1,5,"real",54
"ar",0.421435,0,2,"pseudo",54
"fafever",0.617125,1,7,"pseudo",54
"sphere",1.061855,1,6,"real",54
"nuder",1.136325,1,5,"pseudo",54
"dat",0.53414,1,3,"pseudo",54
"etecants",0.49489,1,8,"pseudo",54
"agreed",0.603465,1,6,"real",54
"budget",0.502825,0,6,"real",54
"grasshopper",0.552325,0,11,"real",54
"cotosks",0.52139,1,7,"pseudo",54
"slace",0.500835,1,5,"pseudo",54
"paper",0.51987,1,5,"real",54
"sick",0.702825,1,4,"real",54
"wto",0.57032,1,3,"pseudo",54
"telescoped",0.6244,0,10,"real",54
"invectiress",0.732665,1,11,"pseudo",54
"bove",0.70069,1,4,"pseudo",54
"dog",0.51837,1,3,"real",54
"creat",0.419085,0,5,"pseudo",54
"without",0.544155,1,7,"real",54
"better",0.42703,1,6,"real",54
"he",0.603575,1,2,"real",54
"pon",0.528895,1,3,"pseudo",54
"qualify",0.482675,1,7,"real",54
"help",0.401515,1,4,"real",54
"cologne",0.38542,1,7,"real",54
"animal",0.40093,1,6,"real",54
"utashing",0.62429,1,8,"pseudo",54
"mader",0.669065,1,5,"pseudo",54
"flankfopper",0.616305,1,11,"pseudo",54
"two",0.445955,1,3,"real",54
"cat",0.448905,1,3,"real",54
"however",0.41985,1,7,"real",54
"people",0.36856,1,6,"real",54
"khtna",0.520055,0,5,"pseudo",54
"again",0.417815,0,5,"real",54
"overtruan",0.75125,1,9,"pseudo",54
"describe",0.56849,1,8,"real",54
"yos",0.61845,1,3,"pseudo",54
"mannanency",0.70145,1,10,"pseudo",54
"hadder",0.52714,1,6,"pseudo",54
"space",0.630365,1,5,"real",54
"destrifs",0.58334,1,8,"pseudo",54
"pretty",0.49669,1,6,"real",54
"thank",0.587855,1,5,"real",54
"phlere",0.467555,1,6,"pseudo",54
"clomify",0.55129,1,7,"pseudo",54
"hammer",0.54956,1,6,"real",54
"hu",0.551575,1,2,"pseudo",54
"wood",1.20196,1,4,"real",54
"telechinct",1.00307,1,10,"pseudo",54
"gravel",0.58347,1,6,"real",54
"spell",0.599815,1,5,"real",54
"wawed",0.56605,1,5,"pseudo",54
"on",0.57964,1,2,"real",54
"wist",0.7787,1,4,"pseudo",54
"sing",0.597285,1,4,"real",54
"enan",0.618095,1,4,"pseudo",54
"ganter",0.638875,1,6,"pseudo",54
"spuer",0.711775,1,5,"pseudo",54
"sobsaller",0.60568,1,9,"pseudo",54
"office",0.553795,1,6,"real",54
"pocorism",0.519105,1,8,"pseudo",54
"polarize",0.60513,0,8,"real",54
"leald",0.73065,1,5,"pseudo",54
"so",0.63762,1,2,"real",54
"signaller",0.635,1,9,"real",54
"building",0.556945,1,8,"real",54
"ruticole",0.53958,1,8,"pseudo",54
"sint",0.59028,1,4,"pseudo",54
"watch",0.5835,1,5,"real",54
"lkoo",0.549085,1,4,"pseudo",54
"spy",0.853015,1,3,"real",54
"tfaer",0.63727,1,5,"pseudo",54
"learn",0.599355,1,5,"real",54
"drnuo",0.69686,1,5,"pseudo",54
"banny",0.59917,0,5,"pseudo",54
"crovel",0.602255,1,6,"pseudo",54
"street",0.489285,1,6,"real",54
"place",0.518625,1,5,"real",54
"winter",0.53384,1,6,"real",54
"losh",0.618875,1,4,"pseudo",54
"more",0.564075,1,4,"real",54
"esslyots",0.49749,1,8,"pseudo",54
"look",0.427555,1,4,"real",54
"faster",0.43408,1,6,"real",54
"mich",0.385975,0,4,"pseudo",54
"be",0.40151,1,2,"real",54
"spu",0.53176,1,3,"pseudo",54
"liberty",0.47188,1,7,"real",54
"even",0.413385,1,4,"real",54
"hane",0.904945,0,4,"pseudo",54
"peace",0.48403,1,5,"real",54
"farmer",0.70046,1,6,"real",54
"round",0.568445,1,5,"real",54
"long",0.42273,1,4,"real",54
"goud",0.42938,0,4,"pseudo",54
"cas",0.520845,1,3,"pseudo",54
"pickle",0.594655,1,6,"real",54
"everyone",0.454765,1,8,"real",54
"groon",0.534425,1,5,"pseudo",54
"loak",0.677295,1,4,"pseudo",54
"hore",0.65539,1,4,"pseudo",54
"tok",0.44713,0,3,"pseudo",54
"om",0.500925,1,2,"pseudo",54
"tister",0.76288,1,6,"pseudo",54
"fireer",0.56742,1,6,"pseudo",54
"fawerty",0.54487,1,7,"pseudo",54
"ip",0.562145,1,2,"pseudo",54
"only",0.418255,0,4,"real",54
"uffive",0.53517,1,6,"pseudo",54
"nied",0.5174,1,4,"pseudo",54
"streat",0.63426,1,6,"pseudo",54
"after",0.477615,0,5,"real",54
"en",0.486885,1,2,"pseudo",54
"plays",0.51399,1,5,"real",54
"umly",0.500005,1,4,"pseudo",54
"meat",0.550385,1,4,"real",54
"et",0.387835,1,2,"pseudo",54
"history",0.386045,1,7,"real",54
"in",0.4341,1,2,"real",54
"beeching",0.51905,1,8,"pseudo",54
"green",0.44917,1,5,"real",54
"chigshen",0.53338,1,8,"pseudo",54
"can",0.36667,1,3,"real",54
"rackle",0.55217,0,6,"pseudo",54
"spoll",0.62093,1,5,"pseudo",54
"candy",0.57814,1,5,"real",54
"miss",0.688115,1,4,"real",54
"through",0.465485,1,7,"real",54
"scays",0.76686,1,5,"pseudo",54
"children",0.420875,1,8,"real",54
"complete",0.469345,1,8,"real",54
"complase",0.397905,0,8,"pseudo",54
"ro",0.618185,1,2,"pseudo",54
"toy",0.466925,0,3,"real",54
"da",0.606015,1,2,"pseudo",54
"bi",0.68346,1,2,"pseudo",54
"do",0.56646,1,2,"real",54
"pealt",0.637625,1,5,"pseudo",54
"other",0.616915,1,5,"real",54
"hencory",0.58338,1,7,"pseudo",54
"good",0.618505,1,4,"real",54
"at",0.5009,0,2,"real",54
"will",0.61794,1,4,"real",54
"have",0.552625,1,4,"real",54
"ridicule",0.56883,1,8,"real",54
"unger",0.482285,1,5,"pseudo",54
"dryer",0.478625,0,5,"real",54
"need",0.434325,1,4,"real",54
"mout",0.58902,1,4,"pseudo",54
"ef",0.63242,1,2,"pseudo",54
"hus",0.60559,1,3,"pseudo",54
"spring",0.569975,1,6,"real",54
"compliment",0.53099,1,10,"real",54
"pledge",0.47669,1,6,"real",54
"but",0.40787,1,3,"real",54
"holily",0.60232,1,6,"pseudo",54
"if",0.620465,1,2,"real",54
"mistake",0.584295,1,7,"real",54
"tate",0.461105,0,4,"pseudo",54
"mystery",0.48386,1,7,"real",54
"begin",0.45309,1,5,"real",54
"circus",0.781495,1,6,"real",54
"hy",0.566295,1,2,"pseudo",54
"ud",0.57704,1,2,"pseudo",54
"custom",0.534395,1,6,"real",54
"winner",0.53117,1,6,"real",54
"black",0.4851,1,5,"real",54
"slellen",0.538495,1,7,"pseudo",54
"ag",0.496215,1,2,"pseudo",54
"hot",0.55221,1,3,"real",54
"some",0.523115,1,4,"real",54
"blans",0.62344,1,5,"pseudo",54
"want",0.46668,1,4,"real",54
"soth",0.53678,1,4,"pseudo",54
"huge",0.40754,1,4,"real",54
"think",0.42167,1,5,"real",54
"drustion",0.53754,1,8,"pseudo",54
"wews",0.542095,1,4,"pseudo",54
"mistive",0.60433,0,7,"pseudo",54
"reeh",0.62533,1,4,"pseudo",54
"chance",0.611745,1,6,"real",54
"ge",0.50803,1,2,"pseudo",54
"duttery",0.651115,1,7,"pseudo",54
"question",0.466645,1,8,"real",54
"take",0.43419,1,4,"real",54
"mot",0.503625,1,3,"pseudo",54
"you",0.43488,1,3,"real",54
"ganner",0.488845,1,6,"pseudo",54
"family",0.48114,1,6,"real",54
"orn",0.405125,1,3,"pseudo",54
"benon",0.519625,1,5,"pseudo",54
"cuppom",0.371515,0,6,"pseudo",54
"am",0.45084,1,2,"real",54
"cibsus",1.18502,1,6,"pseudo",54
"hube",0.549555,0,4,"pseudo",54
"fruit",0.43908,1,5,"real",54
"charks",0.6498,1,6,"pseudo",54
"hant",0.47091,1,4,"pseudo",54
"bot",0.417035,1,3,"pseudo",54
"wase",0.63653,1,4,"pseudo",54
"best",0.735185,1,4,"real",54
"crit",0.546275,1,4,"pseudo",54
"guess",0.75329,1,5,"real",54
"waay",0.551645,1,4,"pseudo",54
"sudsage",0.81578,1,7,"pseudo",54
"pencil",0.4622,1,6,"real",54
"away",0.467885,1,4,"real",54
"shink",0.627885,0,5,"pseudo",54
"here",0.74531,0,4,"real",54
"went",0.50467,0,4,"real",54
"ball",0.506265,1,4,"real",54
"guoys",0.62206,1,5,"pseudo",54
"uoy",0.452065,1,3,"pseudo",54
"old",0.520795,1,3,"real",54
"from",0.437415,1,4,"real",54
"bere",0.57311,0,4,"pseudo",54
"shring",0.716385,1,6,"pseudo",54
"hand",0.618585,1,4,"real",54
"slit",0.7017,1,4,"real",54
"cotplicant",0.68315,1,10,"pseudo",54
"zembering",0.55036,1,9,"pseudo",54
"his",0.50192,1,3,"real",54
"freat",0.56428,1,5,"pseudo",54
"swollen",0.5347,0,7,"real",54
"coth",0.632975,1,4,"pseudo",54
"hktni",0.59953,1,5,"pseudo",54
"beautiful",0.50029,1,9,"real",54
"inpant",0.750015,1,6,"pseudo",54
"fror",0.556835,1,4,"pseudo",54
"purshare",0.73241,1,8,"pseudo",54
"bledge",0.645305,1,6,"pseudo",54
"invent",0.488455,1,6,"real",54
"piscil",0.529705,1,6,"pseudo",54
"yammering",0.46665,0,9,"real",54
"up",0.4464,0,2,"real",54
"shine",0.546255,1,5,"real",54
"bams",0.48426,1,4,"pseudo",54
"purchase",0.487035,1,8,"real",54
"beeltisul",0.47104,1,9,"pseudo",54
"gibs",0.541135,1,4,"pseudo",54
"sausage",0.54033,0,7,"real",54
"truck",0.55119,0,5,"real",54
"give",0.480865,1,4,"real",54
"trull",0.68641,1,5,"pseudo",54
"come",0.553805,1,4,"real",54
"my",0.554435,1,2,"real",54
"ujst",0.48242,1,4,"pseudo",54
"just",0.46978,1,4,"real",54
"go",0.41545,1,2,"real",54
"answer",0.58346,0,6,"real",55
"we",0.39686,1,2,"real",55
"imagine",0.43058,0,7,"real",55
"strange",0.46363,1,7,"real",55
"stail",0.58217,0,5,"pseudo",55
"fimp",0.616965,0,4,"pseudo",55
"swane",0.647695,1,5,"pseudo",55
"waves",0.61411,1,5,"real",55
"ase",0.596395,1,3,"pseudo",55
"cow",0.733525,0,3,"real",55
"contive",0.48531,0,7,"pseudo",55
"wared",0.8003,1,5,"pseudo",55
"going",0.550495,1,5,"real",55
"collosks",0.747375,0,8,"pseudo",55
"te",0.663815,1,2,"pseudo",55
"hom",0.802195,1,3,"pseudo",55
"molk",1.046245,1,4,"pseudo",55
"ggnoi",0.68063,1,5,"pseudo",55
"pame",0.83039,1,4,"pseudo",55
"seadrill",1.58173,0,8,"pseudo",55
"part",0.520875,0,4,"real",55
"bangs",1.16386,1,5,"real",55
"distance",1.052345,1,8,"real",55
"once",0.847085,1,4,"real",55
"ston",0.71415,1,4,"pseudo",55
"fish",0.6963,1,4,"real",55
"wass",1.06719,1,4,"pseudo",55
"find",0.96691,1,4,"real",55
"special",0.979875,1,7,"real",55
"de",0.853465,1,2,"pseudo",55
"ees",0.71401,1,3,"pseudo",55
"fattify",0.76381,1,7,"pseudo",55
"man",0.91396,1,3,"real",55
"resolve",0.77955,1,7,"real",55
"arsher",0.782525,1,6,"pseudo",55
"see",0.646845,1,3,"real",55
"idthepiates",0.81832,1,11,"pseudo",55
"lant",0.66719,1,4,"pseudo",55
"roder",0.913615,0,5,"pseudo",55
"stamp",1.13335,1,5,"real",55
"down",0.98081,1,4,"real",55
"doubtful",0.86325,1,8,"real",55
"dooseful",0.71398,1,8,"pseudo",55
"ancrusinishness",1.597405,1,15,"pseudo",55
"testify",0.967,0,7,"real",55
"stass",0.800305,0,5,"pseudo",55
"seashell",1.39719,1,8,"real",55
"immiterise",1.929745,1,10,"pseudo",55
"milk",0.718185,1,4,"real",55
"contain",1.43031,1,7,"real",55
"kind",0.630325,1,4,"real",55
"stop",0.44729,0,4,"real",55
"arm",1.030455,0,3,"real",55
"distides",1.214075,1,8,"pseudo",55
"wndo",0.800465,1,4,"pseudo",55
"vosery",0.76398,0,6,"pseudo",55
"nap",1.049155,0,3,"real",55
"baafness",1.27995,1,8,"pseudo",55
"left",0.816315,1,4,"real",55
"fite",2.818575,1,4,"pseudo",55
"plane",0.746805,1,5,"real",55
"warpen",1.07973,1,6,"pseudo",55
"him",0.69699,1,3,"real",55
"ways",1.254095,1,4,"real",55
"hitter",1.298225,1,6,"pseudo",55
"speveal",0.899285,1,7,"pseudo",55
"appropriates",0.98268,0,12,"real",55
"impoverish",1.68078,0,10,"real",55
"sun",0.819125,1,3,"real",55
"jewel",1.116875,0,5,"real",55
"time",1.447185,1,4,"real",55
"me",0.86349,1,2,"real",55
"collapse",3.881195,0,8,"real",55
"acquisitiveness",1.129725,0,15,"real",55
"nop",1.05371,1,3,"pseudo",55
"oenc",1.58088,1,4,"pseudo",55
"fatter",1.230535,0,6,"real",55
"jixel",0.83064,1,5,"pseudo",55
"business",0.846615,1,8,"real",55
"runey",2.117465,0,5,"pseudo",55
"han",1.28109,1,3,"pseudo",55
"napery",1.529565,0,6,"real",55
"strarms",1.562985,0,7,"pseudo",55
"leld",1.7505,1,4,"pseudo",55
"library",0.91589,1,7,"real",55
"and",0.73071,1,3,"real",55
"river",0.930245,1,5,"real",55
"mun",1.380775,1,3,"pseudo",55
"bawed",3.28122,0,5,"pseudo",55
"fistory",1.75039,1,7,"pseudo",55
"garden",0.76403,1,6,"real",55
"land",1.59821,1,4,"real",55
"stain",1.03033,1,5,"real",55
"cok",0.912625,1,3,"pseudo",55
"imeyits",1.087075,1,7,"pseudo",55
"kile",0.783165,1,4,"pseudo",55
"rebosks",2.76363,1,7,"pseudo",55
"tice",1.11717,1,4,"pseudo",55
"money",0.697385,1,5,"real",55
"alk",0.86743,1,3,"pseudo",55
"tried",1.41809,1,5,"real",55
"oban",0.78614,1,4,"pseudo",55
"med",1.13143,1,3,"pseudo",55
"light",0.69971,1,5,"real",55
"quen",0.650395,1,4,"pseudo",55
"accustomed",1.517795,1,10,"real",55
"homogeneous",1.230545,0,11,"real",55
"air",0.750485,1,3,"real",55
"could",0.64731,1,5,"real",55
"lost",0.98386,1,4,"real",55
"shoes",0.752825,1,5,"real",55
"sould",0.73082,0,5,"pseudo",55
"famous",3.08377,1,6,"real",55
"serning",0.8009,1,7,"pseudo",55
"molent",1.99979,0,6,"pseudo",55
"cowbim",1.848075,1,6,"pseudo",55
"brush",2.930305,0,5,"real",55
"is",0.70297,1,2,"real",55
"number",1.480805,1,6,"real",55
"accastanct",2.480925,1,10,"pseudo",55
"new",0.7138,1,3,"real",55
"arf",1.55086,1,3,"pseudo",55
"cag",1.36353,1,3,"pseudo",55
"jostile",2.46526,1,7,"pseudo",55
"charring",2.91836,0,8,"real",55
"liffs",1.53042,1,5,"pseudo",55
"must",0.88023,1,4,"real",55
"power",1.12866,1,5,"real",55
"reverse",1.38376,1,7,"real",55
"chanding",3.08039,1,8,"pseudo",55
"vlei",0.96346,1,4,"pseudo",55
"then",1.41409,1,4,"real",55
"garment",2.55229,0,7,"real",55
"strong",1.299175,1,6,"real",55
"albust",1.430625,1,6,"pseudo",55
"brought",1.352015,1,7,"real",55
"che",0.980395,1,3,"pseudo",55
"rescets",1.09663,1,7,"pseudo",55
"natural",1.72102,1,7,"real",55
"of",1.651575,0,2,"real",55
"short",1.51355,1,5,"real",55
"timelly",2.130045,1,7,"pseudo",55
"lame",5.01474,1,4,"real",55
"naw",1.947075,1,3,"pseudo",55
"justice",2.519005,1,7,"real",55
"car",0.813985,1,3,"real",55
"configuration",1.430005,1,13,"real",55
"brubs",0.851135,1,5,"pseudo",55
"moon",0.913835,1,4,"real",55
"morning",1.19679,1,7,"real",55
"no",1.999045,1,2,"real",55
"cowboy",1.44749,1,6,"real",55
"na",0.863835,1,2,"pseudo",55
"strosh",0.67996,0,6,"pseudo",55
"open",0.813995,1,4,"real",55
"garbant",1.230445,1,7,"pseudo",55
"totoseneian",1.28043,1,11,"pseudo",55
"she",1.81307,1,3,"real",55
"father",3.435535,1,6,"real",55
"play",0.96268,1,4,"real",55
"ot",1.66441,1,2,"pseudo",55
"sheas",1.76466,1,5,"pseudo",55
"the",1.31431,1,3,"real",55
"sholt",2.064125,1,5,"pseudo",55
"recorse",0.16294,0,7,"pseudo",55
"tha",1.48085,1,3,"pseudo",55
"finally",1.279375,1,7,"real",55
"red",1.86353,1,3,"real",55
"into",2.80041,1,4,"real",55
"hust",1.530875,1,4,"pseudo",55
"fine",1.13024,1,4,"real",55
"jump",6.75084,1,4,"real",55
"fing",1.36417,1,4,"pseudo",55
"ypla",1.362565,1,4,"pseudo",55
"congusozation",1.36985,0,13,"pseudo",55
"wread",3.28134,1,5,"pseudo",55
"almost",2.59749,1,6,"real",55
"signal",2.30241,1,6,"real",55
"lape",0.914145,1,4,"pseudo",55
"inside",3.68328,1,6,"real",55
"loms",0.766905,1,4,"pseudo",55
"pumer",1.73088,1,5,"pseudo",55
"fasees",1.429795,1,6,"pseudo",55
"repress",4.84816,1,7,"real",55
"twew",1.09749,1,4,"pseudo",55
"potent",3.417885,0,6,"real",55
"knew",1.01441,1,4,"real",55
"clought",3.89982,0,7,"pseudo",55
"sildal",0.997385,1,6,"pseudo",55
"os",2.780915,1,2,"pseudo",55
"vesural",2.11362,1,7,"pseudo",55
"trood",5.188625,1,5,"pseudo",55
"nurger",0.731065,1,6,"pseudo",55
"inni",1.16374,1,4,"pseudo",55
"moop",2.969155,1,4,"pseudo",55
"insows",1.396925,1,6,"pseudo",55
"mpju",0.74653,1,4,"pseudo",55
"tascer",1.283055,1,6,"pseudo",55
"knead",1.918035,0,5,"real",55
"live",0.91407,1,4,"real",55
"better",2.297,1,6,"real",55
"hect",1.05106,1,4,"pseudo",55
"budget",1.687585,0,6,"real",55
"hu",0.799805,1,2,"pseudo",55
"spat",2.149375,0,4,"real",55
"never",1.03175,1,5,"real",55
"woft",1.650955,1,4,"pseudo",55
"dood",1.23429,1,4,"pseudo",55
"mader",1.28618,1,5,"pseudo",55
"fast",0.969115,1,4,"real",55
"mannanency",1.95389,0,10,"pseudo",55
"great",1.04932,1,5,"real",55
"germantia",22.46896,1,9,"pseudo",55
"slace",0.867205,1,5,"pseudo",55
"dat",1.367975,1,3,"pseudo",55
"sick",0.73422,1,4,"real",55
"pop",1.647315,1,3,"real",55
"two",1.062955,1,3,"real",55
"beller",3.27766,1,6,"pseudo",55
"skateboard",1.032965,1,10,"real",55
"work",0.73247,1,4,"real",55
"animal",1.736075,1,6,"real",55
"ablood",1.66345,1,6,"pseudo",55
"sail",0.850935,1,4,"real",55
"hadder",1.17982,1,6,"pseudo",55
"yos",2.998555,1,3,"pseudo",55
"utashing",1.614375,1,8,"pseudo",55
"sids",3.58121,1,4,"pseudo",55
"pon",0.91561,1,3,"pseudo",55
"daople",0.530505,1,6,"pseudo",55
"guarantee",3.597025,0,9,"real",55
"sain",1.49804,1,4,"pseudo",55
"cologne",1.11438,0,7,"real",55
"ar",2.417495,1,2,"pseudo",55
"without",4.031195,1,7,"real",55
"flankfopper",1.163635,1,11,"pseudo",55
"pretty",2.58378,0,6,"real",55
"space",0.66398,1,5,"real",55
"wood",0.68003,1,4,"real",55
"ap",0.71404,1,2,"pseudo",55
"elements",2.581125,1,8,"real",55
"paper",1.4335,1,5,"real",55
"qualify",2.03455,0,7,"real",55
"nuder",0.98095,1,5,"pseudo",55
"snose",3.351415,1,5,"pseudo",55
"yes",0.632235,1,3,"real",55
"cat",0.816115,1,3,"real",55
"fafever",2.212725,1,7,"pseudo",55
"phlere",2.181085,1,6,"pseudo",55
"creat",3.332105,1,5,"pseudo",55
"khtna",1.164375,1,5,"pseudo",55
"thank",1.21464,1,5,"real",55
"them",1.19745,1,4,"real",55
"describe",1.16436,1,8,"real",55
"bone",2.21415,1,4,"real",55
"permanency",2.030975,0,10,"real",55
"an",2.747105,1,2,"real",55
"whose",1.564595,0,5,"real",55
"clomify",1.56395,1,7,"pseudo",55
"bove",3.230615,1,4,"pseudo",55
"however",0.86415,1,7,"real",55
"telescoped",2.68224,1,10,"real",55
"grasshopper",3.96784,1,11,"real",55
"people",0.882825,1,6,"real",55
"alipol",1.035325,1,6,"pseudo",55
"shotty",1.814835,0,6,"pseudo",55
"wirtoul",2.64744,1,7,"pseudo",55
"asca",1.69767,1,4,"pseudo",55
"investigate",2.913205,1,11,"real",55
"besime",4.98223,1,6,"pseudo",55
"underchime",3.179725,1,10,"pseudo",55
"telechinct",1.16416,0,10,"pseudo",55
"invectiress",5.93305,1,11,"pseudo",55
"fave",0.91691,1,4,"pseudo",55
"gaian",2.9481,1,5,"pseudo",55
"again",2.04725,1,5,"real",55
"he",1.55432,0,2,"real",55
"agreed",1.76779,1,6,"real",55
"upending",4.363195,0,8,"real",55
"thantboard",2.201465,1,10,"pseudo",55
"bads",1.34764,0,4,"pseudo",55
"overtruan",1.581055,1,9,"pseudo",55
"dag",2.264755,1,3,"pseudo",55
"sphere",1.380865,0,6,"real",55
"become",5.1984,0,6,"real",55
"help",1.080455,1,4,"real",55
"ther",1.71609,1,4,"pseudo",55
"overwhelm",5.118745,1,9,"real",55
"destrifs",1.54702,1,8,"pseudo",55
"bulbet",7.84915,1,6,"pseudo",55
"cotosks",1.597605,1,7,"pseudo",55
"etecants",4.98093,0,8,"pseudo",55
"back",1.396455,1,4,"real",55
"as",2.046945,1,2,"real",55
"understand",0.89668,1,10,"real",55
"hammer",1.96436,1,6,"real",55
"dog",1.68381,1,3,"real",55
"grat",1.801025,1,4,"pseudo",55
"wto",1.28072,1,3,"pseudo",55
"able",0.947515,1,4,"real",55
"scays",3.58137,1,5,"pseudo",55
"ruticole",2.053115,0,8,"pseudo",55
"miss",0.802155,1,4,"real",55
"mout",0.896905,1,4,"pseudo",55
"faster",0.88087,0,6,"real",55
"have",1.98196,1,4,"real",55
"tfaer",1.051425,1,5,"pseudo",55
"dryer",1.44776,1,5,"real",55
"da",1.05057,1,2,"pseudo",55
"in",1.033795,1,2,"real",55
"spy",1.133835,1,3,"real",55
"complete",2.584685,1,8,"real",55
"pickle",3.884445,1,6,"real",55
"meat",0.913785,1,4,"real",55
"nied",0.90044,1,4,"pseudo",55
"candy",0.851145,1,5,"real",55
"hane",1.61938,1,4,"pseudo",55
"groon",1.1986,1,5,"pseudo",55
"farmer",1.826205,1,6,"real",55
"long",2.09745,1,4,"real",55
"only",2.448345,1,4,"real",55
"spuer",2.166035,1,5,"pseudo",55
"lkoo",2.072145,1,4,"pseudo",55
"winter",4.35176,0,6,"real",55
"other",1.734075,1,5,"real",55
"do",2.21756,1,2,"real",55
"pocorism",1.9173,1,8,"pseudo",55
"office",2.180125,1,6,"real",55
"cas",6.820725,0,3,"pseudo",55
"hencory",3.23417,1,7,"pseudo",55
"wist",1.896755,1,4,"pseudo",55
"can",2.48075,1,3,"real",55
"green",1.280815,1,5,"real",55
"through",1.597025,1,7,"real",55
"en",1.79686,1,2,"pseudo",55
"ip",1.86491,1,2,"pseudo",55
"ridicule",1.764455,0,8,"real",55
"rackle",1.51383,1,6,"pseudo",55
"spell",1.813905,1,5,"real",55
"on",4.271845,1,2,"real",55
"wawed",1.679945,1,5,"pseudo",55
"pealt",4.71864,0,5,"pseudo",55
"et",0.933695,1,2,"pseudo",55
"chigshen",0.90011,1,8,"pseudo",55
"look",1.600165,1,4,"real",55
"spoll",1.91453,1,5,"pseudo",55
"history",1.163335,1,7,"real",55
"at",0.917025,0,2,"real",55
"tok",2.1175,1,3,"pseudo",55
"sobsaller",0.94653,1,9,"pseudo",55
"complase",2.781045,1,8,"pseudo",55
"esslyots",1.66502,1,8,"pseudo",55
"leald",1.464495,1,5,"pseudo",55
